Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","0111","Wheat","2022","2022","kg/ha","2336.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","0111","Wheat","2022","2022","t","31100","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5312","Area harvested","0111","Wheat","2023","2023","ha","12700","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","0111","Wheat","2023","2023","kg/ha","2192.9","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5510","Production","0111","Wheat","2023","2023","t","27850","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1993","1993","ha","780236","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1993","1993","kg/ha","4235","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1993","1993","t","3304271","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1994","1994","ha","810810","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1994","1994","kg/ha","4580","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1994","1994","t","3713476","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1995","1995","ha","830753","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1995","1995","kg/ha","4601.6","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1995","1995","t","3822769","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1996","1996","ha","798610","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1996","1996","kg/ha","4667.1","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1996","1996","t","3727203","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1997","1997","ha","825450","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1997","1997","kg/ha","4410","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1997","1997","t","3640269","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1998","1998","ha","912301","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1998","1998","kg/ha","4214.3","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1998","1998","t","3844741","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","1999","1999","ha","867102","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","1999","1999","kg/ha","4645.7","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","1999","1999","t","4028271","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2000","2000","ha","970435","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2000","2000","kg/ha","4208.5","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2000","2000","t","4084107","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2001","2001","ha","923236","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2001","2001","kg/ha","4848.3","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2001","2001","t","4476080","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2002","2002","ha","848830","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2002","2002","kg/ha","4555.1","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2002","2002","t","3866473","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2003","2003","ha","648390","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2003","2003","kg/ha","4068.4","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2003","2003","t","2637891","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2004","2004","ha","863161","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2004","2004","kg/ha","5841.9","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2004","2004","t","5042523","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2005","2005","ha","820439","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2005","2005","kg/ha","5052.2","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2005","2005","t","4145039","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2006","2006","ha","781520","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2006","2006","kg/ha","4486.5","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2006","2006","t","3506252","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2007","2007","ha","810987","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2007","2007","kg/ha","4857","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2007","2007","t","3938924","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2008","2008","ha","802325","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2008","2008","kg/ha","5772.6","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2008","2008","t","4631502","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2009","2009","ha","831300","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2009","2009","kg/ha","5242.5","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2009","2009","t","4358073","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2010","2010","ha","833577","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2010","2010","kg/ha","4992.4","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2010","2010","t","4161553","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2011","2011","ha","863132","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2011","2011","kg/ha","5692.1","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2011","2011","t","4913048","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2012","2012","ha","815381","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2012","2012","kg/ha","4315.6","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2012","2012","t","3518896","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2013","2013","ha","829393","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2013","2013","kg/ha","5667.6","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2013","2013","t","4700696","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2014","2014","ha","835941","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2014","2014","kg/ha","6510.4","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2014","2014","t","5442349","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2015","2015","ha","829820","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2015","2015","kg/ha","6355.9","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2015","2015","t","5274272","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2016","2016","ha","839710","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2016","2016","kg/ha","6495.9","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2016","2016","t","5454663","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2017","2017","ha","832062","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2017","2017","kg/ha","5670.5","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2017","2017","t","4718205.16","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2018","2018","ha","819690","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2018","2018","kg/ha","5389.6","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2018","2018","t","4417840","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2019","2019","ha","839450","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2019","2019","kg/ha","5732.5","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5510","Production","0111","Wheat","2019","2019","t","4812160","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5312","Area harvested","0111","Wheat","2020","2020","ha","798580","A","Official figure",""
"QCL","Crops and livestock products","203","Czechia","5412","Yield","0111","Wheat","2020","2020","kg/ha","6138.9","A","Official figure",""
